transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0821N001,N001,BPI Rockwell The Grove,withdrawal,5,3,8,2025-08-21,positive,4.96,Insurance products are reasonably priced and comprehensive.,
BPI0821B001,B001,BPI Timog Avenue Branch,loan,19,18,37,2025-08-21,negative,1.29,Customer service puts you on hold for hours. Unacceptable!,
BPI0821B001,B001,BPI Ayala Avenue SGV Branch,withdrawal,4,2,6,2025-08-21,positive,5.0,Interest rates are competitive. Happy with my savings account.,
BPI0821N001,N001,BPI Cubao P Tuazon 12th Avenue Branch,deposit,6,4,10,2025-08-21,positive,3.9,Open on weekends which is very convenient for working people.,
BPI0821N001,N001,BPI Timog Circle Branch,transfer,3,4,7,2025-08-21,positive,5.0,Teller was courteous and processed my request quickly.,
BPI0821N002,N002,BPI Harrison Buendia Branch,customer service,5,13,18,2025-08-21,positive,3.33,Corporate banking team understands our business needs perfectly.,
BPI0821N001,N001,BPI Alabang Civic Place Branch,withdrawal,2,4,6,2025-08-21,positive,3.34,No hassle transaction. Staff was accommodating.,
BPI0821B001,B001,BPI San Antonio Kamagong Branch,customer service,12,12,24,2025-08-21,neutral,2.21,"Processing times are average, neither fast nor slow.",
BPI0821N001,N001,BPI E. Rodriguez B.G. Belmonte Branch,transfer,6,5,11,2025-08-21,positive,3.33,Professional and courteous staff,
BPI0821N001,N001,BPI Broadway,withdrawal,4,3,7,2025-08-21,positive,4.38,Fraud protection caught suspicious activity immediately.,
BPI0821N002,N002,BPI Rockwell The Grove,encashment,7,5,12,2025-08-21,positive,3.84,Mobile check deposit feature saves so much time.,
BPI0821N001,N001,BPI Kamias EDSA Branch,encashment,8,6,14,2025-08-21,positive,4.03,"Clean facility, organized queue system. Very satisfied.",
BPI0821N001,N001,BPI Araneta E. Rodriguez Branch,encashment,6,7,13,2025-08-21,positive,3.82,Interest rates are competitive. Happy with my savings account.,
BPI0821N001,N001,BPI Balut Tondo Branch,encashment,6,7,13,2025-08-21,positive,4.36,Best bank in the area. Never had any issues with their service.,
BPI0821B001,B001,BPI Roosevelt Branch,withdrawal,4,2,6,2025-08-21,positive,5.0,Branch manager personally handled my complaint. Excellent!,
BPI0821N001,N001,BPI Pasig Rosario Branch,withdrawal,3,3,6,2025-08-21,positive,4.27,Quick response to account security concerns. Very professional.,
BPI0821N001,N001,BPI Market Market Branch,account service,9,16,25,2025-08-21,negative,1.12,"Complicated procedures, unhelpful staff. Frustrating experience.",
BPI0821N001,N001,BPI Pasong Tamo Branch,customer service,11,8,19,2025-08-21,neutral,2.73,Fair service quality. Expected better but okay overall.,
BPI0821B001,B001,BPI Novaliches Gen. Luis Branch,deposit,6,4,10,2025-08-21,positive,3.59,Insurance products are reasonably priced and comprehensive.,
BPI0821N001,N001,BPI Trinoma North Branch,withdrawal,2,4,6,2025-08-21,positive,3.91,Very efficient branch. No long waiting time today.,
BPI0821N001,N001,BPI Roosevelt Branch,transfer,5,5,10,2025-08-21,positive,4.9,No hassle transaction. Staff was accommodating.,
BPI0821N001,N001,BPI Nueva Branch,deposit,7,3,10,2025-08-21,positive,4.29,Trust and estate planning services are comprehensive.,
BPI0821N001,N001,BPI Salcedo Tordesillas Branch,withdrawal,3,3,6,2025-08-21,positive,4.25,Staff remembered my name. Sweet!,
BPI0821N001,N001,BPI San Lorenzo Branch,withdrawal,4,3,7,2025-08-21,positive,3.62,Foreign exchange rates are better than competitors.,
BPI0821N002,N002,BPI GLOBE BGC Branch,withdrawal,4,3,7,2025-08-21,positive,5.0,Credit score monitoring service is a great value-add.,
BPI0821N002,N002,BPI Monumento Branch,deposit,3,4,7,2025-08-21,positive,4.42,Investment portfolio performance has been consistently strong.,
BPI0821N001,N001,BPI Roosevelt Munoz Branch,withdrawal,3,3,6,2025-08-21,positive,4.1,24/7 customer service actually works! Got help at midnight.,
BPI0821N001,N001,BPI QA Fisher Mall Branch,deposit,3,5,8,2025-08-21,positive,4.23,Free ATM usage worldwide saved me hundreds in fees.,
BPI0821N001,N001,BPI F. Ortigas Jr Road Branch,encashment,6,7,13,2025-08-21,positive,3.63,Wonderful experience! Staff made banking easy and convenient.,
BPI0821N001,N001,BPI Trinoma Branch,transfer,5,4,9,2025-08-21,positive,4.28,Senior citizen benefits are generous and well-designed.,
BPI0821N001,N001,BPI Kamias Anonas Branch,withdrawal,3,2,5,2025-08-21,positive,3.66,Fraud protection caught suspicious activity immediately.,
BPI0821N001,N001,BPI Boni Avenue Branch,customer service,10,14,24,2025-08-21,neutral,2.64,Pretty standard bank branch,
BPI0821N001,N001,BPI New Alabang Branch,withdrawal,4,4,8,2025-08-21,positive,3.83,Outstanding customer service. Staff went above and beyond.,
BPI0821N001,N001,BPI Bel-Air Polaris Branch,transfer,6,3,9,2025-08-21,positive,3.83,Outstanding customer service. Staff went above and beyond.,
BPI0821B001,B001,BPI UP Town Center Branch,withdrawal,2,3,5,2025-08-21,positive,5.0,Friendly faces everywhere,
BPI0821N001,N001,BPI Pasig Amang Rodriguez Branch,encashment,8,4,12,2025-08-21,positive,4.4,Corporate banking team understands our business needs perfectly.,
BPI0821N001,N001,BPI Pilar Village Branch,transfer,4,4,8,2025-08-21,positive,4.16,Interest rates are competitive. Happy with my savings account.,
BPI0821B001,B001,BPI Glorietta Mall Ground Level Branch,deposit,4,4,8,2025-08-21,positive,4.61,ATM worked perfectly fine,
BPI0821N001,N001,BPI Quezon Avenue Delta Branch,deposit,3,4,7,2025-08-21,positive,3.21,Modern branch with excellent customer service standards.,
BPI0821N001,N001,BPI Corinthian Plaza Branch,withdrawal,4,3,7,2025-08-21,positive,4.67,Refinancing process was hassle-free with great new rates.,
BPI0821N001,N001,BPI E.Rodriguez Welcome Rotonda Branch,transfer,6,3,9,2025-08-21,positive,4.52,Online banking platform is user-friendly and secure.,
BPI0821N001,N001,BPI Marikina W. Paz Branch ATM,withdrawal,3,2,5,2025-08-21,positive,4.2,24/7 customer service actually works! Got help at midnight.,
BPI0821N001,N001,BPI Sampaloc Branch,transfer,5,5,10,2025-08-21,positive,3.47,Refinancing process was hassle-free with great new rates.,
BPI0821N001,N001,BPI Blue Ridge Boni Serrano Branch,deposit,6,5,11,2025-08-21,positive,3.3,Quick service despite busy day. Thank you for good service.,
BPI0821N001,N001,BPI Salcedo Village Branch,encashment,7,6,13,2025-08-21,neutral,2.76,Technology updates happen but seem to lag behind competitors.,
BPI0821N001,N001,BPI Legarda Branch,deposit,4,3,7,2025-08-21,positive,4.17,Refinancing process was hassle-free with great new rates.,
BPI0821N001,N001,BPI Greenbelt 5 Branch,withdrawal,5,2,7,2025-08-21,positive,3.26,Home loan pre-approval process was smooth and transparent.,
BPI0821N001,N001,BPI Mandaluyong Greenfield District Branch,encashment,6,7,13,2025-08-21,positive,3.15,Educational workshops on financial literacy were excellent.,
BPI0821N001,N001,BPI Sucat Road BF Homes Branch,withdrawal,5,3,8,2025-08-21,positive,4.32,Customer loyalty program rewards are actually worthwhile.,
BPI0821N002,N002,BPI Roosevelt Munoz Branch,deposit,3,5,8,2025-08-21,positive,4.84,Business banking solutions perfectly fit our company needs.,
BPI0821N001,N001,BPI T Sora - Visayas Avenue Branch,transfer,6,5,11,2025-08-21,positive,3.83,Quick service despite busy day. Thank you for good service.,
BPI0821B001,B001,BPI Magallanes South Branch,deposit,5,4,9,2025-08-21,positive,4.31,Open on weekends which is very convenient for working people.,
BPI0821N001,N001,BPI Robinson's Nova Market Branch,withdrawal,2,4,6,2025-08-21,positive,4.33,Wonderful experience! Staff made banking easy and convenient.,
BPI0821B001,B001,BPI Navotas M. Naval Branch,encashment,7,7,14,2025-08-21,neutral,2.77,Product offerings are standard for mid-sized regional bank.,
BPI0821N001,N001,BPI Pioneer Center Branch,account service,13,13,26,2025-08-21,negative,1.19,Business account monthly fees keep increasing every year.,
BPI0821N002,N002,BPI San Lorenzo Branch,encashment,6,6,12,2025-08-21,positive,3.21,Professional and courteous staff,
BPI0821B001,B001,BPI Monumento Branch,withdrawal,2,2,4,2025-08-21,positive,4.04,"Clean facility, organized queue system. Very satisfied.",
BPI0821N002,N002,BPI Roosevelt Branch,loan,18,25,43,2025-08-21,negative,1.75,Parking fees at downtown branch are outrageous addition.,
BPI0821N001,N001,BPI Commonwealth Branch,withdrawal,4,4,8,2025-08-21,positive,4.84,Branch renovation looks modern and welcoming now.,
BPI0821B001,B001,BPI Cubao P Tuazon 12th Avenue Branch,deposit,7,4,11,2025-08-21,positive,3.19,Staff explained everything clearly. Great customer service!,
BPI0821N001,N001,BPI Rockwell Branch,withdrawal,2,3,5,2025-08-21,positive,3.82,Credit score monitoring service is a great value-add.,
BPI0821N001,N001,BPI Espana UST Branch,deposit,4,3,7,2025-08-21,positive,4.05,Insurance products are reasonably priced and comprehensive.,
BPI0821N001,N001,BPI Cubao Manhattan Parkview Branch,deposit,3,4,7,2025-08-21,positive,4.15,"Clean facility, organized queue system. Very satisfied.",
BPI0821N001,N001,BPI J.P. Rizal Branch,deposit,6,6,12,2025-08-21,positive,3.78,Quick business account setup. Got everything done in one visit.,
BPI0821N002,N002,BPI Meralco Branch,withdrawal,5,2,7,2025-08-21,positive,4.02,Quick service despite busy day. Thank you for good service.,
BPI0821B001,B001,BPI Paseo De Roxas Branch,encashment,7,5,12,2025-08-21,positive,3.31,"Great location, helpful people",
BPI0821N001,N001,BPI Marikina Sto. Nino Branch,customer service,11,10,21,2025-08-21,neutral,2.76,Account management tools are functional but dated.,
BPI0821N002,N002,BPI Malabon San Bartolome Branch,withdrawal,2,4,6,2025-08-21,positive,5.0,Teller was courteous and processed my request quickly.,
BPI0821B001,B001,BPI Capitol Hills Branch,deposit,6,4,10,2025-08-21,positive,4.76,"Fast tellers, clean bathrooms lol",
BPI0821N001,N001,BPI Makati Atrium Branch,deposit,6,6,12,2025-08-21,neutral,2.44,Business banking services meet our basic requirements.,
BPI0821N001,N001,BPI Marikina Gil Fernando Branch,deposit,5,6,11,2025-08-21,positive,3.72,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0821B001,B001,BPI St. Ignatius Katipunan Branch,deposit,6,4,10,2025-08-21,positive,3.94,24/7 customer service actually works! Got help at midnight.,
BPI0821N002,N002,BPI Greenbelt 5 Branch,transfer,4,5,9,2025-08-21,positive,3.8,"Great location, helpful people",
BPI0821B002,B002,BPI Caloocan Camarin Susano Branch,deposit,7,6,13,2025-08-21,positive,3.83,Amazing customer service today,
BPI0821N001,N001,BPI Quiapo Branch,withdrawal,4,2,6,2025-08-21,positive,4.66,Educational workshops on financial literacy were excellent.,
BPI0821N001,N001,BPI QC-Sto Domingo Branch,customer service,6,14,20,2025-08-21,positive,3.57,Corporate banking team understands our business needs perfectly.,
BPI0821B002,B002,BPI Capitol Hills Branch,deposit,3,4,7,2025-08-21,positive,4.41,Investment advice was spot on. Made good returns this year.,
BPI0821B001,B001,BPI J.P. Rizal San Miguel Branch,deposit,4,3,7,2025-08-21,positive,3.48,"Professional staff, clean environment. Excellent experience.",
BPI0821N001,N001,BPI EDSA Balintawak Branch,transfer,6,4,10,2025-08-21,positive,4.45,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0821N001,N001,BPI Diego Silang - Petron C5 Branch,deposit,7,4,11,2025-08-21,positive,3.71,Branch manager personally handled my complaint. Excellent!,
BPI0821B001,B001,BPI Commonwealth Branch,customer service,7,13,20,2025-08-21,positive,3.5,Tax preparation service saved me time and money.,
BPI0821N001,N001,BPI J.P. Rizal San Miguel Branch,loan,15,23,38,2025-08-21,negative,1.21,Branch closes too early. Not convenient for working people.,
BPI0821N001,N001,BPI Vito Cruz Harrizon Branch,withdrawal,2,2,4,2025-08-21,positive,4.6,5 stars! Will definitely return,
BPI0821B001,B001,BPI Pasay-Buendia,withdrawal,5,3,8,2025-08-21,positive,4.4,Quick response to account security concerns. Very professional.,
BPI0821N001,N001,BPI Malabon Rizal Branch,withdrawal,5,2,7,2025-08-21,positive,4.08,Investment portfolio performance has been consistently strong.,
BPI0821B001,B001,BPI Navotas North Bay Branch,encashment,4,4,8,2025-08-21,positive,4.32,Student account benefits are amazing. No fees at all!,
BPI0821N001,N001,BPI Alfaro Branch,transfer,5,5,10,2025-08-21,positive,3.71,Modern branch with excellent customer service standards.,
BPI0821N001,N001,BPI Ayala Insular Branch,encashment,8,7,15,2025-08-21,positive,3.06,Loan approval was surprisingly fast. Great rates too!,
BPI0821N001,N001,BPI Rufino Tower Branch,encashment,7,6,13,2025-08-21,neutral,2.77,Standard procedures followed. Nothing remarkable happened.,
BPI0821N002,N002,BPI Blue Ridge Boni Serrano Branch,customer service,6,11,17,2025-08-21,positive,3.31,Best bank in the area. Never had any issues with their service.,
BPI0821N001,N001,BPI Zapote,encashment,6,6,12,2025-08-21,neutral,2.75,"Regular service, nothing special. Average branch experience.",
BPI0821N001,N001,BPI EDSA Cloverleaf Branch,deposit,5,6,11,2025-08-21,neutral,2.63,Standard banking service. Met basic expectations.,
BPI0821N001,N001,BPI Congressional Avenue Extension Branch,account service,9,11,20,2025-08-21,neutral,2.88,Customer service resolves issues but takes standard time.,
BPI0821N002,N002,BPI T Sora - Visayas Avenue Branch,loan,20,24,44,2025-08-21,neutral,2.17,Pretty standard bank branch,
BPI0821N001,N001,BPI Caloocan Camarin Susano Branch,withdrawal,2,3,5,2025-08-21,positive,4.0,Quick response to account security concerns. Very professional.,
BPI0821N003,N003,BPI Harrison Buendia Branch,account service,11,16,27,2025-08-21,positive,3.2,Mobile check deposit feature saves so much time.,
BPI0821N001,N001,BPI Intramuros Branch,encashment,6,5,11,2025-08-21,positive,3.31,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0821N003,N003,BPI Blue Ridge Boni Serrano Branch,deposit,4,5,9,2025-08-21,positive,4.76,Online banking platform is user-friendly and secure.,
BPI0821N001,N001,BPI Loyola Katipunan Branch,withdrawal,3,3,6,2025-08-21,positive,5.0,Home loan pre-approval process was smooth and transparent.,
BPI0821N001,N001,BPI Glorietta Mall Ground Level Branch,customer service,9,8,17,2025-08-21,neutral,2.85,Fees are disclosed upfront but add up over time.,
BPI0821N001,N001,BPI St. Luke's Branch,account service,14,12,26,2025-08-21,neutral,2.66,Security measures seem adequate for today's standards.,
BPI0821N001,N001,BPI Plaza Cervantes Branch,deposit,4,4,8,2025-08-21,positive,4.9,Best bank staff ever! Always smiling,
BPI0821B001,B001,BPI Pasay D. Macapagal Ave. Branch,withdrawal,4,2,6,2025-08-21,positive,4.79,Mortgage team was incredibly helpful throughout the process.,
BPI0821N001,N001,BPI Ortigas Tektite Branch,account service,15,14,29,2025-08-21,neutral,2.75,Staff knowledge varies depending on who you get.,
BPI0821N002,N002,BPI Sampaloc Branch,deposit,4,6,10,2025-08-21,positive,5.0,"Parking was easy, service quick",
BPI0821N001,N001,BPI Roces,encashment,5,5,10,2025-08-21,positive,4.49,Staff was patient in explaining loan details. Great service!,
BPI0821N002,N002,BPI Robinson's Nova Market Branch,loan,18,23,41,2025-08-21,neutral,2.03,Did what I needed done,
BPI0821N002,N002,BPI Pasig Mabini Branch,transfer,6,3,9,2025-08-21,positive,4.35,Friendly faces everywhere,
BPI0821N004,N004,BPI Harrison Buendia Branch,deposit,3,4,7,2025-08-21,positive,4.34,Credit score monitoring service is a great value-add.,
BPI0821N003,N003,BPI T Sora - Visayas Avenue Branch,withdrawal,5,3,8,2025-08-21,positive,3.74,Open on weekends which is very convenient for working people.,
BPI0821B001,B001,BPI Roces,transfer,6,5,11,2025-08-21,neutral,2.83,Online banking works fine most of the time.,
BPI0821N001,N001,BPI Malabon Gen. Luna Branch,deposit,6,4,10,2025-08-21,positive,4.13,Refinancing process was hassle-free with great new rates.,
BPI0821B001,B001,BPI The Residences At Greenbelt Branch,withdrawal,4,2,6,2025-08-21,positive,4.7,Free ATM usage worldwide saved me hundreds in fees.,
BPI0821N002,N002,BPI Alabang Civic Place Branch,withdrawal,5,2,7,2025-08-21,positive,4.14,Student account benefits are amazing. No fees at all!,
BPI0821N001,N001,BPI Paseo Legaspi Branch ATM & CAM,deposit,6,4,10,2025-08-21,positive,3.7,Auto loan rates were the best I found anywhere.,
BPI0821B001,B001,BPI E. Rodriguez Broadway Branch,customer service,6,12,18,2025-08-21,positive,4.13,Investment portfolio performance has been consistently strong.,
BPI0821N002,N002,BPI Diego Silang - Petron C5 Branch,encashment,6,7,13,2025-08-21,positive,3.22,Financial planning session was informative and helpful.,
BPI0821N001,N001,BPI SM North EDSA Branch,deposit,6,6,12,2025-08-21,neutral,2.95,Banking here for 5 years. No major complaints or praise.,
BPI0821N001,N001,BPI Ayala Malls Circuit Branch,encashment,7,7,14,2025-08-21,positive,3.18,Customer loyalty program rewards are actually worthwhile.,
BPI0821N001,N001,BPI Ali Mall Cubao Branch,encashment,5,4,9,2025-08-21,positive,4.03,Friendly faces everywhere,
BPI0821N001,N001,BPI Dian Branch,withdrawal,4,2,6,2025-08-21,positive,4.7,Educational workshops on financial literacy were excellent.,
BPI0821N001,N001,BPI Novaliches Gen. Luis Branch,withdrawal,5,3,8,2025-08-21,positive,4.58,Very fast processing. Impressed with the service quality.,
BPI0821N001,N001,BPI U.P. Techno Hub Branch,encashment,8,4,12,2025-08-21,positive,4.08,Staff remembered my name. Sweet!,
BPI0821N002,N002,BPI Ali Mall Cubao Branch,deposit,3,3,6,2025-08-21,positive,3.97,Best bank in the area. Never had any issues with their service.,
BPI0821N001,N001,BPI Tayuman Branch,transfer,6,4,10,2025-08-21,positive,5.0,Excellent service! Staff was very helpful and quick processing.,
BPI0821N002,N002,BPI Boni Avenue Branch,encashment,7,6,13,2025-08-21,positive,3.94,"Fast tellers, clean bathrooms lol",
BPI0821N001,N001,BPI Diliman Isidora Branch,withdrawal,3,2,5,2025-08-21,positive,4.19,Auto loan rates were the best I found anywhere.,
BPI0821B001,B001,BPI Fairview East Branch,deposit,6,6,12,2025-08-21,positive,3.23,"Fast transaction, friendly staff. Will come back again.",
BPI0821N001,N001,BPI Waltermart North EDSA Branch,withdrawal,3,2,5,2025-08-21,positive,3.65,Wonderful experience! Staff made banking easy and convenient.,
BPI0821N002,N002,BPI Intramuros Branch,deposit,4,5,9,2025-08-21,positive,4.8,Credit card application processed same day. Impressive!,
BPI0821N001,N001,BPI Retiro Kanlaon Branch,deposit,6,3,9,2025-08-21,positive,4.39,Very efficient branch. No long waiting time today.,
BPI0821N002,N002,BPI Timog Circle Branch,withdrawal,2,4,6,2025-08-21,positive,5.0,Interest rates are competitive. Happy with my savings account.,
BPI0821N002,N002,BPI QC-Sto Domingo Branch,withdrawal,5,4,9,2025-08-21,positive,4.51,Loan approval was surprisingly fast. Great rates too!,
BPI0821B001,B001,BPI Fairview Branch ,deposit,6,4,10,2025-08-21,positive,4.38,Best bank in the area. Never had any issues with their service.,
BPI0821N002,N002,BPI J.P. Rizal Branch,withdrawal,4,4,8,2025-08-21,positive,3.84,Financial planning session was informative and helpful.,
BPI0821N001,N001,BPI Bustillos Branch,encashment,7,4,11,2025-08-21,positive,3.6,Drive-thru service is super convenient. Never have to get out.,
BPI0821N001,N001,BPI Ortigas Sapphire Branch,deposit,4,5,9,2025-08-21,positive,3.59,24/7 customer service actually works! Got help at midnight.,
BPI0821B001,B001,BPI Valenzuela Paso De Blas Branch,encashment,5,5,10,2025-08-21,positive,5.0,"Clean facility, organized setup",
BPI0821N003,N003,BPI Meralco Branch,withdrawal,5,4,9,2025-08-21,positive,4.43,"Clean facility, organized setup",
BPI0821N002,N002,BPI Marikina Sto. Nino Branch,withdrawal,5,2,7,2025-08-21,positive,3.87,Smooth transaction from start to finish. Well done!,
BPI0821N001,N001,BPI Fort Bonifacio Bayani Road Branch,customer service,5,14,19,2025-08-21,positive,3.56,Teller was courteous and processed my request quickly.,
BPI0821N001,N001,BPI Alabang Insular Life Branch,withdrawal,5,2,7,2025-08-21,positive,3.64,5 stars! Will definitely return,
BPI0821B001,B001,BPI Muntinlupa Alabang Branch,withdrawal,5,3,8,2025-08-21,positive,3.98,Wealth management team exceeded my expectations completely.,
BPI0821N001,N001,BPI Rockwell Ortigas Branch,encashment,7,7,14,2025-08-21,neutral,2.86,Standard procedures followed. Nothing remarkable happened.,
BPI0821N002,N002,BPI Makati Atrium Branch,account service,10,17,27,2025-08-21,negative,1.75,Business account monthly fees keep increasing every year.,
BPI0821N002,N002,BPI St. Luke's Branch,deposit,6,6,12,2025-08-21,neutral,2.87,Policies are clearly stated and consistently applied.,
BPI0821N002,N002,BPI Glorietta Mall Ground Level Branch,encashment,8,4,12,2025-08-21,neutral,3.0,Normal processing time. Staff did their job adequately.,
BPI0821N001,N001,BPI SM Southmall Branch,transfer,4,3,7,2025-08-21,positive,4.74,Fast and accurate processing. Keep up the good work!,
BPI0821N001,N001,BPI Divisoria Carmen Planas Branch,deposit,6,5,11,2025-08-21,positive,3.54,Mobile check deposit feature saves so much time.,
BPI0821B001,B001,BPI Rockwell Branch,deposit,6,3,9,2025-08-21,positive,5.0,Quick and professional service. Highly recommended branch.,
BPI0821N001,N001,BPI The Rise Branch,deposit,3,4,7,2025-08-21,positive,5.0,Staff explained everything clearly. Great customer service!,
BPI0821B001,B001,BPI F. Ortigas Jr Road Branch,encashment,7,4,11,2025-08-21,positive,3.71,No hassle transaction. Staff was accommodating.,
BPI0821N001,N001,BPI The Residences At Greenbelt Branch,deposit,3,3,6,2025-08-21,positive,3.65,Smooth transaction from start to finish. Well done!,
BPI0821B001,B001,BPI Malabon Gov Pascual,withdrawal,2,3,5,2025-08-21,positive,4.75,Staff was patient in explaining loan details. Great service!,
BPI0821N002,N002,BPI Dr. A. Santos Avenue BF Branch,encashment,7,4,11,2025-08-21,positive,3.39,Security measures are top-notch. Feel safe banking here.,
BPI0821N001,N001,BPI Katipunan Loyola Heights Branch,deposit,5,5,10,2025-08-21,positive,3.72,Friendly faces everywhere,
BPI0821B001,B001,BPI Rufino Tower Branch,encashment,8,5,13,2025-08-21,positive,3.73,Insurance products are reasonably priced and comprehensive.,
BPI0821N001,N001,BPI Buendia Malugay Branch,encashment,4,5,9,2025-08-21,positive,3.52,ATM worked perfectly fine,
BPI0821N002,N002,BPI Roces,withdrawal,5,3,8,2025-08-21,positive,4.57,"Fast transaction, friendly staff. Will come back again.",
BPI0821N002,N002,BPI Alabang Insular Life Branch,deposit,5,5,10,2025-08-21,positive,4.09,"Clean facility, organized queue system. Very satisfied.",
BPI0821N001,N001,BPI Forbes Park Branch,encashment,5,5,10,2025-08-21,positive,4.05,Online banking platform is user-friendly and secure.,
BPI0821N004,N004,BPI Blue Ridge Boni Serrano Branch,customer service,8,10,18,2025-08-21,positive,3.23,Branch manager personally handled my complaint. Excellent!,
BPI0821N001,N001,BPI Gateway,deposit,3,6,9,2025-08-21,positive,3.95,Corporate banking team understands our business needs perfectly.,
BPI0821B001,B001,BPI Marikina Gil Fernando Branch,account service,15,11,26,2025-08-21,negative,1.31,Credit score monitoring service has outdated information.,
