transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0826N001,N001,BPI Marikina W. Paz Branch ATM,account service,8,10,18,2025-08-26,positive,3.73,Professional and courteous staff,
BPI0826N002,N002,BPI Muntinlupa Alabang Branch,withdrawal,1,1,2,2025-08-26,positive,4.15,Debt consolidation loan helped me get back on track.,
BPI0826N002,N002,BPI Padre Faura Taft Branch,encashment,6,7,13,2025-08-26,positive,4.11,5 stars! Will definitely return,
BPI0826N001,N001,BPI Ayala Columns Branch,withdrawal,2,1,3,2025-08-26,positive,3.56,Quick response to account security concerns. Very professional.,
BPI0826N001,N001,BPI Cubao F Castillo Branch,transfer,2,1,3,2025-08-26,positive,4.23,Wonderful experience! Staff made banking easy and convenient.,
BPI0826B001,B001,BPI Fort Mckinley Hill Branch,deposit,2,3,5,2025-08-26,positive,4.35,Quick service despite busy day. Thank you for good service.,
BPI0826N001,N001,BPI ADB Branch,loan,9,14,23,2025-08-26,positive,3.26,Debt consolidation loan helped me get back on track.,
BPI0826N001,N001,BPI Fort Mckinley Hill Branch,withdrawal,2,2,4,2025-08-26,positive,3.17,"Great location, helpful people",
BPI0826N001,N001,BPI SM Southmall Branch,encashment,4,4,8,2025-08-26,positive,4.21,Very fast processing. Impressed with the service quality.,
BPI0826N002,N002,BPI Leon Guinto Branch,deposit,3,3,6,2025-08-26,positive,3.09,Very fast processing. Impressed with the service quality.,
BPI0826N001,N001,BPI Medical Plaza Branch,transfer,2,2,4,2025-08-26,positive,5.0,Business banking solutions perfectly fit our company needs.,
BPI0826N001,N001,BPI Ermita ,deposit,1,1,2,2025-08-26,positive,5.0,Wonderful experience! Staff made banking easy and convenient.,
BPI0826N001,N001,BPI Timog Avenue Branch,loan,8,11,19,2025-08-26,positive,3.9,Fraud protection caught suspicious activity immediately.,
BPI0826N002,N002,"BPI Pasig E. Rodriguez, Jr. Branch",deposit,2,2,4,2025-08-26,positive,3.87,Modern branch with excellent customer service standards.,
BPI0826N001,N001,BPI Novaliches Sarmiento Branch,withdrawal,1,1,2,2025-08-26,positive,3.28,Home loan pre-approval process was smooth and transparent.,
BPI0826N001,N001,BPI - One Ayala,withdrawal,1,1,2,2025-08-26,positive,4.96,Outstanding customer service. Staff went above and beyond.,
BPI0826N001,N001,BPI J.P. Rizal Binakod Branch,withdrawal,1,1,2,2025-08-26,positive,4.18,Branch renovation looks modern and welcoming now.,
BPI0826N001,N001,BPI Ortigas Tektite Branch,withdrawal,2,2,4,2025-08-26,positive,4.7,"Friendly atmosphere, helpful staff. Five stars!",
BPI0826N002,N002,BPI Ermita ,transfer,1,1,2,2025-08-26,positive,4.75,Personalized financial advice helped me plan better.,
BPI0826N002,N002,BPI Remedios Branch,withdrawal,1,1,2,2025-08-26,positive,4.38,Business banking solutions perfectly fit our company needs.,
BPI0826N001,N001,BPI Congressional Avenue Extension Branch,withdrawal,6,5,11,2025-08-26,positive,3.84,Professional and courteous staff,
BPI0826N001,N001,BPI Glorietta Mall Third Level Branch,transfer,2,2,4,2025-08-26,positive,4.26,Debt consolidation loan helped me get back on track.,
BPI0826N002,N002,BPI Amaia Skies Avenida Branch,encashment,3,3,6,2025-08-26,positive,4.03,Outstanding customer service. Staff went above and beyond.,
BPI0826N001,N001,BPI Rockwell Ortigas Branch,withdrawal,1,1,2,2025-08-26,positive,4.95,No wait time today. Perfect!,
BPI0826N002,N002,BPI Dela Rosa Solaris One Branch,withdrawal,1,1,2,2025-08-26,positive,3.88,5 stars! Will definitely return,
BPI0826N001,N001,BPI Broadway,encashment,3,4,7,2025-08-26,positive,3.83,Debt consolidation loan helped me get back on track.,
BPI0826B002,B002,BPI - One Ayala,transfer,2,1,3,2025-08-26,positive,4.72,Fraud protection caught suspicious activity immediately.,
BPI0826N001,N001,BPI Forbes Park Branch,deposit,3,2,5,2025-08-26,positive,4.98,Trust and estate planning services are comprehensive.,
BPI0826B001,B001,BPI Aurora Hemady Branch,deposit,2,2,4,2025-08-26,positive,3.53,Amazing digital banking features! Mobile app works flawlessly.,
BPI0826N002,N002,BPI Ayala Malls Manila Bay Branch,withdrawal,1,1,2,2025-08-26,positive,4.24,Personalized financial advice helped me plan better.,
BPI0826N002,N002,BPI Glorietta Mall Third Level Branch,withdrawal,2,2,4,2025-08-26,positive,4.81,Best bank in the area. Never had any issues with their service.,
BPI0826N002,N002,BPI Project 8 Short Horn Branch,deposit,1,1,2,2025-08-26,positive,4.93,24/7 customer service actually works! Got help at midnight.,
BPI0826N001,N001,BPI Balut Tondo Branch,deposit,3,2,5,2025-08-26,positive,4.85,Quick response to account security concerns. Very professional.,
BPI0826N001,N001,BPI QC West Triangle Branch,account service,15,14,29,2025-08-26,neutral,2.84,It's a bank. Does bank things.,
BPI0826N001,N001,BPI Tayuman Branch,loan,6,9,15,2025-08-26,positive,3.25,Staff was patient in explaining loan details. Great service!,
BPI0826N001,N001,BPI Vito Cruz Taft Ave Branch,customer service,4,9,13,2025-08-26,positive,4.49,"Parking was easy, service quick",
BPI0826N001,N001,BPI Sucat Road BF Homes Branch,customer service,4,5,9,2025-08-26,positive,3.56,Outstanding customer service. Staff went above and beyond.,
BPI0826N001,N001,BPI QC-Sto Domingo Branch,encashment,4,3,7,2025-08-26,positive,3.92,Wealth management team exceeded my expectations completely.,
BPI0826N001,N001,BPI Sta. Mesa Branch,deposit,2,2,4,2025-08-26,positive,4.68,Open on weekends which is very convenient for working people.,
BPI0826N002,N002,BPI T Sora - Visayas Avenue Branch,deposit,3,3,6,2025-08-26,positive,4.03,Teller was courteous and processed my request quickly.,
BPI0826N002,N002,BPI - One Ayala,withdrawal,1,1,2,2025-08-26,positive,4.68,Foreign exchange rates are better than competitors.,
BPI0826N001,N001,BPI Marikina Sto. Nino Branch,withdrawal,1,1,2,2025-08-26,positive,4.49,Financial planning session was informative and helpful.,
BPI0826N001,N001,BPI EDSA Monumento,customer service,6,8,14,2025-08-26,positive,3.82,Drive-thru service is super convenient. Never have to get out.,
BPI0826N001,N001,BPI Nueva Branch,transfer,1,1,2,2025-08-26,positive,4.75,Loan approval was surprisingly fast. Great rates too!,
BPI0826B001,B001,BPI Cubao Aurora Branch,loan,9,17,26,2025-08-26,neutral,2.92,It's a bank. Does bank things.,
BPI0826N002,N002,BPI Timog Avenue Branch,withdrawal,1,1,2,2025-08-26,positive,5.0,Quick business account setup. Got everything done in one visit.,
BPI0826N003,N003,BPI Ermita ,loan,8,12,20,2025-08-26,positive,3.51,Wealth management team exceeded my expectations completely.,
BPI0826N001,N001,BPI Pasay Road Branch,transfer,2,1,3,2025-08-26,positive,4.75,Refinancing process was hassle-free with great new rates.,
BPI0826B001,B001,BPI Taytay El Monteverde Branch,transfer,3,2,5,2025-08-26,positive,4.73,Credit card application processed same day. Impressive!,
BPI0826B001,B001,BPI Trinoma North Branch,customer service,6,8,14,2025-08-26,positive,4.06,"Parking was easy, service quick",
BPI0826N001,N001,BPI Grace Park 2nd Ave. Branch,transfer,2,2,4,2025-08-26,positive,4.94,Smooth transaction as always,
BPI0826N002,N002,BPI San Lorenzo Branch,deposit,1,1,2,2025-08-26,positive,4.42,Free ATM usage worldwide saved me hundreds in fees.,
BPI0826N001,N001,BPI Katipunan Loyola Heights Branch,withdrawal,1,1,2,2025-08-26,positive,4.98,5 stars! Will definitely return,
BPI0826N002,N002,BPI UN Avenue Branch,withdrawal,1,1,2,2025-08-26,positive,4.55,Security measures are top-notch. Feel safe banking here.,
BPI0826N001,N001,BPI Las Piñas Almanza Uno,transfer,2,3,5,2025-08-26,positive,5.0,Online banking platform is user-friendly and secure.,
BPI0826N002,N002,BPI Novaliches Sarmiento Branch,withdrawal,1,1,2,2025-08-26,positive,3.94,Teller was courteous and processed my request quickly.,
BPI0826B001,B001,BPI Taytay Highway Branch,deposit,6,6,12,2025-08-26,positive,4.35,"Great location, helpful people",
BPI0826N001,N001,BPI Commonwealth Branch,withdrawal,1,1,2,2025-08-26,positive,4.73,Tax preparation service saved me time and money.,
BPI0826N001,N001,BPI Alabang Hills Branch,withdrawal,5,3,8,2025-08-26,positive,4.74,Quick response to account security concerns. Very professional.,
BPI0826N001,N001,BPI Glorietta Mall Ground Level Branch,encashment,3,3,6,2025-08-26,positive,4.88,Modern branch with excellent customer service standards.,
BPI0826N001,N001,BPI East Avenue Branch,withdrawal,2,1,3,2025-08-26,positive,5.0,Home loan pre-approval process was smooth and transparent.,
BPI0826N001,N001,BPI San Lazaro Vertex One Branch,deposit,2,3,5,2025-08-26,positive,4.1,Interest rates are competitive. Happy with my savings account.,
BPI0826B001,B001,BPI Visayas Avenue Branch,loan,12,20,32,2025-08-26,neutral,2.28,Investment options are limited but cover basic needs.,
